user_id,user_buy_count,user_cart_count,user_fav_count,user_pv_count,user_total_interaction_count,user_fav_rate,user_cart_rate,user_buy_rate,user_active_days,user_active_hours,user_interacted_item_count,user_interacted_category_count
16499024,4,11,1,507,523,0.0019723865877712033,0.021696252465483234,0.007889546351084813,17,13,184,50
16511689,9,33,1,513,556,0.001949317738791423,0.06432748538011696,0.017543859649122806,19,15,197,64
16533610,0,0,0,678,678,0.0,0.0,0.0,26,17,339,109
16590671,30,109,7,1883,2029,0.0037174721189591076,0.057886351566648966,0.015932023366967606,29,18,601,126
16601047,7,0,5,553,565,0.009041591320072333,0.0,0.012658227848101266,24,18,200,68
16601288,15,30,0,1068,1113,0.0,0.028089887640449437,0.014044943820224719,21,14,395,80
16601904,7,11,0,2315,2333,0.0,0.004751619870410367,0.003023758099352052,30,19,897,243
16606794,15,39,1,849,904,0.001177856301531213,0.045936395759717315,0.0176678445229682,21,17,394,66
16611975,15,3,5,536,559,0.009328358208955223,0.005597014925373134,0.027985074626865673,21,17,179,50
16623516,53,75,202,3062,3392,0.0659699542782495,0.02449379490529066,0.017308948399738733,31,18,1572,227
16641115,7,11,11,826,855,0.013317191283292978,0.013317191283292978,0.00847457627118644,27,21,387,100
16676403,45,371,167,7148,7731,0.023363178511471742,0.05190263010632345,0.00629546726357023,31,24,2662,201
16687895,0,0,0,655,655,0.0,0.0,0.0,26,17,373,106
16710779,6,0,2,503,511,0.003976143141153081,0.0,0.011928429423459244,14,18,205,110
16710912,9,0,2,190,201,0.010526315789473684,0.0,0.04736842105263158,9,14,72,28
16711679,7,3,1,604,615,0.0016556291390728477,0.004966887417218543,0.011589403973509934,21,17,212,69
16730476,0,0,2,150,152,0.013333333333333334,0.0,0.0,9,10,73,26
16740912,29,6,6,1276,1317,0.004702194357366771,0.004702194357366771,0.022727272727272728,24,16,370,102
16755897,17,8,59,761,845,0.07752956636005257,0.010512483574244415,0.022339027595269383,14,19,291,51
16777748,2,22,5,421,450,0.011876484560570071,0.052256532066508314,0.004750593824228029,13,16,152,33
16788618,4,1,46,818,869,0.05623471882640587,0.0012224938875305623,0.004889975550122249,27,20,314,90
16788720,6,70,3,3162,3241,0.0009487666034155598,0.022137887413029727,0.0018975332068311196,30,19,1173,209
16790119,2,11,0,399,412,0.0,0.02756892230576441,0.005012531328320802,18,14,147,23
16795906,0,4,0,789,793,0.0,0.005069708491761723,0.0,10,12,396,71
16807373,31,41,301,4737,5110,0.06354232636689888,0.008655267046654,0.006544226303567659,26,18,2365,229
16810079,13,109,8,1198,1328,0.00667779632721202,0.09098497495826377,0.010851419031719533,30,24,529,149
16832057,27,31,28,1749,1835,0.016009148084619784,0.017724413950829045,0.015437392795883362,29,19,715,91
16847823,16,18,8,703,745,0.011379800853485065,0.025604551920341393,0.02275960170697013,21,16,243,61
16851866,5,66,28,672,771,0.041666666666666664,0.09821428571428571,0.00744047619047619,16,18,230,53
16860047,3,17,17,704,741,0.024147727272727272,0.024147727272727272,0.004261363636363636,10,17,245,48
16891199,1,0,0,179,180,0.0,0.0,0.00558659217877095,3,6,90,31
16895773,7,3,3,75,88,0.04,0.04,0.09333333333333334,9,11,20,13
16905986,8,18,3,860,889,0.0034883720930232558,0.020930232558139535,0.009302325581395349,27,17,375,107
16906970,6,53,1,1104,1164,0.0009057971014492754,0.04800724637681159,0.005434782608695652,31,18,557,130
16908520,1,4,0,973,978,0.0,0.0041109969167523125,0.0010277492291880781,24,23,437,80
16911051,0,0,26,8588,8614,0.0030274802049371215,0.0,0.0,30,19,3764,417
16916141,1,5,19,1155,1180,0.01645021645021645,0.004329004329004329,0.0008658008658008658,29,16,541,107
16918270,8,27,2,268,305,0.007462686567164179,0.10074626865671642,0.029850746268656716,15,16,82,18
16920338,4,2,6,327,339,0.01834862385321101,0.0061162079510703364,0.012232415902140673,13,16,126,40
16921029,50,113,14,1240,1417,0.01129032258064516,0.09112903225806451,0.04032258064516129,25,18,559,171
16933430,0,1,0,881,882,0.0,0.0011350737797956867,0.0,24,18,405,41
16943596,15,88,2,1796,1901,0.0011135857461024498,0.04899777282850779,0.008351893095768375,30,18,627,161
16946764,3,1,0,87,91,0.0,0.011494252873563218,0.034482758620689655,9,7,49,17
17007569,2,0,1,635,638,0.0015748031496062992,0.0,0.0031496062992125984,26,23,248,53
17020394,0,0,88,2375,2463,0.03705263157894737,0.0,0.0,29,19,977,132
17029867,1,2,0,792,795,0.0,0.0025252525252525255,0.0012626262626262627,18,15,245,34
17037975,7,24,2,502,535,0.00398406374501992,0.04780876494023904,0.013944223107569721,22,17,191,42
17048049,8,261,0,2292,2561,0.0,0.11387434554973822,0.0034904013961605585,27,20,973,123
17061090,8,47,0,802,857,0.0,0.05860349127182045,0.00997506234413965,16,18,340,54
17079837,2,9,4,245,260,0.0163265306122449,0.036734693877551024,0.00816326530612245,15,15,99,43
17114423,4,28,9,1274,1315,0.00706436420722135,0.02197802197802198,0.0031397174254317113,31,20,655,157
17117517,57,142,1,1610,1810,0.0006211180124223603,0.08819875776397515,0.03540372670807453,27,24,491,112
17152310,7,14,64,1079,1164,0.05931417979610751,0.012974976830398516,0.006487488415199258,24,23,458,184
17172693,8,7,0,99,114,0.0,0.0707070707070707,0.08080808080808081,11,10,30,12
17175521,2,18,0,350,370,0.0,0.05142857142857143,0.005714285714285714,17,12,173,66
17216075,36,149,1,2932,3118,0.00034106412005457026,0.05081855388813097,0.01227830832196453,30,19,1022,147
17220524,1,1,0,28,30,0.0,0.03571428571428571,0.03571428571428571,6,6,25,11
17230300,9,6,0,871,886,0.0,0.006888633754305396,0.010332950631458095,28,20,312,83
17254770,0,0,0,17,17,0.0,0.0,0.0,4,4,9,4
17264043,3,16,6,466,491,0.012875536480686695,0.034334763948497854,0.006437768240343348,18,13,188,56
17276026,11,14,2,627,654,0.003189792663476874,0.022328548644338118,0.017543859649122806,25,16,224,102
17286111,5,6,3,473,487,0.006342494714587738,0.012684989429175475,0.010570824524312896,14,11,176,54
17312843,8,38,2,1538,1586,0.0013003901170351106,0.0247074122236671,0.005201560468140442,27,22,743,113
17318106,12,0,4,185,201,0.021621621621621623,0.0,0.06486486486486487,23,20,70,27
17328648,42,82,90,2118,2332,0.042492917847025496,0.03871576959395656,0.019830028328611898,27,20,788,173
17336370,7,8,0,500,515,0.0,0.016,0.014,17,14,226,48
17340020,29,6,11,1147,1193,0.00959023539668701,0.0052310374891020054,0.025283347863993024,27,18,567,101
17341591,10,273,37,2894,3214,0.012785072563925363,0.09433310297166551,0.0034554250172771253,29,23,1168,172
17343043,7,2,3,106,118,0.02830188679245283,0.018867924528301886,0.0660377358490566,14,12,32,22
17362237,58,151,10,4872,5091,0.002052545155993432,0.03099343185550082,0.011904761904761904,31,24,1604,271
17373553,26,10,36,510,582,0.07058823529411765,0.0196078431372549,0.050980392156862744,9,11,186,53
17374737,8,16,24,786,834,0.030534351145038167,0.020356234096692113,0.010178117048346057,22,20,339,59
17377868,10,0,2,347,359,0.005763688760806916,0.0,0.02881844380403458,19,11,114,24
17384431,2,43,97,1008,1150,0.09623015873015874,0.04265873015873016,0.001984126984126984,23,19,424,91
17387185,4,0,3,126,133,0.023809523809523808,0.0,0.031746031746031744,14,12,45,28
17390678,3,3,0,118,124,0.0,0.025423728813559324,0.025423728813559324,19,15,60,23
17432120,12,56,10,994,1072,0.01006036217303823,0.056338028169014086,0.012072434607645875,29,16,270,81
17458663,9,13,313,1156,1491,0.27076124567474047,0.01124567474048443,0.007785467128027681,30,19,637,138
17465649,5,29,0,988,1022,0.0,0.029352226720647773,0.005060728744939271,27,14,360,50
17478980,3,35,2,1278,1318,0.001564945226917058,0.027386541471048513,0.002347417840375587,25,18,573,131
17503742,8,21,3,1589,1621,0.0018879798615481435,0.013215859030837005,0.005034612964128383,28,24,719,196
17529630,17,20,1,965,1003,0.0010362694300518134,0.02072538860103627,0.017616580310880828,31,21,369,113
17552766,36,67,29,4851,4983,0.0059781488352916926,0.013811585240156668,0.0074211502782931356,31,22,1670,415
17628487,13,9,42,2824,2888,0.014872521246458924,0.003186968838526912,0.004603399433427762,30,20,1379,206
17635361,30,55,21,2652,2758,0.007918552036199095,0.020739064856711915,0.011312217194570135,31,19,967,220
17655263,5,11,9,1119,1144,0.00804289544235925,0.009830205540661306,0.004468275245755138,23,13,488,103
17672892,38,179,1,1760,1978,0.0005681818181818182,0.10170454545454545,0.02159090909090909,26,15,575,116
17677320,4,18,0,806,828,0.0,0.022332506203473945,0.004962779156327543,30,20,305,106
17684274,5,2,1,185,193,0.005405405405405406,0.010810810810810811,0.02702702702702703,19,13,101,48
17696910,12,43,4,724,783,0.0055248618784530384,0.05939226519337017,0.016574585635359115,21,17,256,64
17713809,0,4,0,23,27,0.0,0.17391304347826086,0.0,1,1,9,6
17719840,4,21,0,437,462,0.0,0.04805491990846682,0.009153318077803204,24,15,197,57
17720083,10,4,18,1093,1125,0.01646843549862763,0.0036596523330283625,0.009149130832570906,27,16,388,58
17733990,0,0,0,186,186,0.0,0.0,0.0,10,11,89,36
17757827,10,17,29,1409,1465,0.0205819730305181,0.0120652945351313,0.007097232079488999,28,19,571,155
17757886,0,0,14,1245,1259,0.011244979919678716,0.0,0.0,25,20,495,130
17779392,3,3,0,249,255,0.0,0.012048192771084338,0.012048192771084338,10,13,104,28
17785864,1,380,0,3492,3873,0.0,0.10882016036655212,0.000286368843069874,27,19,1570,146
17785981,1,0,0,124,125,0.0,0.0,0.008064516129032258,12,13,86,20
17809628,18,49,3,906,976,0.0033112582781456954,0.05408388520971302,0.019867549668874173,30,20,379,101
17816597,17,68,6,2810,2901,0.002135231316725979,0.024199288256227757,0.006049822064056939,28,21,1030,73
17817432,1,2,12,507,522,0.023668639053254437,0.0039447731755424065,0.0019723865877712033,20,16,226,91
17821367,43,34,1,862,940,0.001160092807424594,0.03944315545243619,0.04988399071925754,26,19,475,122
17825390,4,0,21,407,432,0.051597051597051594,0.0,0.009828009828009828,17,13,214,86
17825629,41,130,301,3104,3576,0.09697164948453608,0.04188144329896907,0.013208762886597938,30,19,1128,194
17840949,0,0,44,569,613,0.0773286467486819,0.0,0.0,18,15,225,29
17878712,0,18,258,1032,1308,0.25,0.01744186046511628,0.0,19,11,637,148
17883538,17,98,1,3860,3976,0.00025906735751295336,0.02538860103626943,0.004404145077720207,28,21,1532,176
17883830,1,2,0,268,271,0.0,0.007462686567164179,0.0037313432835820895,14,12,102,41
17886992,2,4,5,323,334,0.015479876160990712,0.01238390092879257,0.006191950464396285,20,14,115,41
17907443,12,11,0,1291,1314,0.0,0.008520526723470178,0.009295120061967466,26,19,711,153
17908580,34,84,62,2545,2725,0.0243614931237721,0.033005893909626716,0.013359528487229863,23,23,1258,111
17922237,0,2,0,194,196,0.0,0.010309278350515464,0.0,8,7,135,35
17924218,44,169,8,2393,2614,0.003343083994985374,0.07062264939406603,0.01838696197241956,30,19,1070,140
17931946,0,6,0,107,113,0.0,0.056074766355140186,0.0,7,10,51,23
17962946,3,1,0,33,37,0.0,0.030303030303030304,0.09090909090909091,6,9,14,10
17979588,14,10,92,1352,1468,0.06804733727810651,0.0073964497041420114,0.010355029585798817,26,19,394,60
18004160,6,2,65,2777,2850,0.02340655383507382,0.0007202016564638099,0.0021606049693914295,24,16,1449,243
18009500,1,83,1,1059,1144,0.0009442870632672333,0.07837582625118036,0.0009442870632672333,21,19,607,54
18017690,10,36,3,472,521,0.006355932203389831,0.07627118644067797,0.0211864406779661,26,20,209,112
18030487,7,2,10,58,77,0.1724137931034483,0.034482758620689655,0.1206896551724138,2,5,24,9
18031985,14,7,3,638,662,0.004702194357366771,0.0109717868338558,0.0219435736677116,18,15,264,110
18072808,26,31,2,452,511,0.004424778761061947,0.06858407079646017,0.05752212389380531,18,17,111,28
18165710,10,0,3,239,252,0.012552301255230125,0.0,0.04184100418410042,16,15,85,43
18183738,0,24,0,953,977,0.0,0.025183630640083946,0.0,8,11,401,68
18205111,17,8,65,1140,1230,0.05701754385964912,0.007017543859649123,0.014912280701754385,25,19,459,163
18207103,8,8,0,407,423,0.0,0.019656019656019656,0.019656019656019656,25,18,151,75
18207861,23,21,13,988,1045,0.013157894736842105,0.02125506072874494,0.02327935222672065,28,19,350,72
18216712,5,86,203,1085,1379,0.1870967741935484,0.0792626728110599,0.004608294930875576,15,11,356,121
18218608,2,3,1,111,117,0.009009009009009009,0.02702702702702703,0.018018018018018018,6,11,38,13
18242239,8,4,0,217,229,0.0,0.018433179723502304,0.03686635944700461,17,15,84,47
18244844,23,46,7,2076,2152,0.003371868978805395,0.022157996146435453,0.011078998073217727,31,20,512,129
18245913,2,6,1,348,357,0.0028735632183908046,0.017241379310344827,0.005747126436781609,17,19,150,56
18288442,13,9,20,812,854,0.024630541871921183,0.011083743842364532,0.01600985221674877,31,23,365,111
18292376,10,0,16,441,467,0.036281179138321996,0.0,0.022675736961451247,25,17,235,37
18301670,16,50,1,611,678,0.0016366612111292963,0.08183306055646482,0.02618657937806874,28,17,259,82
18302150,8,44,102,1569,1723,0.06500956022944551,0.02804333970681963,0.005098789037603569,29,20,641,197
18315147,13,13,0,542,568,0.0,0.023985239852398525,0.023985239852398525,25,18,224,72
18318788,36,111,78,1744,1969,0.04472477064220184,0.06364678899082568,0.020642201834862386,26,24,601,120
18320375,12,8,7,325,352,0.021538461538461538,0.024615384615384615,0.036923076923076927,16,15,127,54
18374505,13,13,0,384,410,0.0,0.033854166666666664,0.033854166666666664,15,16,181,38
18375113,5,33,0,2352,2390,0.0,0.01403061224489796,0.0021258503401360546,26,18,907,108
18375619,18,77,1,945,1041,0.0010582010582010583,0.08148148148148149,0.01904761904761905,23,19,332,89
18375692,1,0,9,161,171,0.055900621118012424,0.0,0.006211180124223602,10,10,75,27
18379814,0,8,1,576,585,0.001736111111111111,0.013888888888888888,0.0,21,15,221,107
18391635,37,175,6,2182,2400,0.002749770852428964,0.08020164986251145,0.01695692025664528,31,21,897,185
18396338,16,38,5,1482,1541,0.0033738191632928477,0.02564102564102564,0.010796221322537112,25,16,479,78
18452620,8,0,1,364,373,0.0027472527472527475,0.0,0.02197802197802198,17,14,122,50
18519220,28,50,7,651,736,0.010752688172043012,0.07680491551459294,0.043010752688172046,23,17,347,117
18527757,0,19,0,439,458,0.0,0.04328018223234624,0.0,10,11,196,26
18544913,0,3,0,129,132,0.0,0.023255813953488372,0.0,8,10,52,14
18558609,1,9,0,180,190,0.0,0.05,0.005555555555555556,2,3,68,11
18597404,31,25,209,2026,2291,0.1031589338598223,0.012339585389930898,0.015301085883514315,25,19,692,106
18642757,0,0,0,169,169,0.0,0.0,0.0,11,8,81,34
18649051,18,96,2,1194,1310,0.0016750418760469012,0.08040201005025126,0.01507537688442211,31,20,618,104
18655723,6,1,0,1306,1313,0.0,0.0007656967840735069,0.004594180704441042,21,19,436,87
18672302,4,32,2,963,1001,0.0020768431983385254,0.033229491173416406,0.004153686396677051,23,16,468,107
18672396,0,0,10,734,744,0.013623978201634877,0.0,0.0,19,18,312,85
18700485,0,14,0,387,401,0.0,0.03617571059431524,0.0,28,19,166,38
18728199,9,164,7,4455,4635,0.0015712682379349046,0.03681257014590348,0.00202020202020202,31,24,1988,230
18757834,8,51,34,1113,1206,0.030548068283917342,0.04582210242587601,0.0071877807726864335,20,20,446,52
18781926,45,412,1,5880,6338,0.00017006802721088434,0.07006802721088436,0.007653061224489796,31,16,1890,227
18783765,4,0,3,531,538,0.005649717514124294,0.0,0.007532956685499058,18,18,240,107
18785289,0,95,8,2438,2541,0.003281378178835111,0.03896636587366694,0.0,30,22,1412,230
18793421,0,6,0,504,510,0.0,0.011904761904761904,0.0,16,18,227,60
18820857,4,1,6,316,327,0.0189873417721519,0.0031645569620253164,0.012658227848101266,9,17,122,67
18831528,0,5,4,755,764,0.005298013245033113,0.006622516556291391,0.0,17,12,275,87
18853148,0,2,0,73,75,0.0,0.0273972602739726,0.0,3,6,39,16
18869716,24,22,0,549,595,0.0,0.04007285974499089,0.04371584699453552,24,17,222,74
18883390,32,61,45,2668,2806,0.01686656671664168,0.022863568215892055,0.01199400299850075,28,20,1178,171
18910742,1,1,0,103,105,0.0,0.009708737864077669,0.009708737864077669,12,10,42,17
18913329,8,34,10,1021,1073,0.009794319294809012,0.03330068560235064,0.007835455435847209,21,15,365,120
18927299,79,254,140,2722,3195,0.05143277002204261,0.09331373989713446,0.02902277736958119,31,21,879,294
18949814,0,0,0,196,196,0.0,0.0,0.0,9,8,78,18
18950879,1,4,0,285,290,0.0,0.014035087719298246,0.0035087719298245615,14,11,122,53
18970782,16,97,3,3220,3336,0.0009316770186335404,0.03012422360248447,0.004968944099378882,30,18,1363,172
18981808,21,11,0,473,505,0.0,0.023255813953488372,0.04439746300211417,13,16,238,62
18997016,109,160,52,1616,1937,0.03217821782178218,0.09900990099009901,0.06745049504950495,29,19,630,134
19010396,16,9,26,552,603,0.04710144927536232,0.016304347826086956,0.028985507246376812,18,22,243,80
19015156,0,0,21,344,365,0.061046511627906974,0.0,0.0,13,10,167,49
19019975,8,21,0,384,413,0.0,0.0546875,0.020833333333333332,21,19,136,70
19037604,2,5,0,554,561,0.0,0.009025270758122744,0.0036101083032490976,21,16,242,96
19047603,2,19,2,545,568,0.003669724770642202,0.03486238532110092,0.003669724770642202,22,15,238,65
19089759,12,4,0,270,286,0.0,0.014814814814814815,0.044444444444444446,15,14,130,39
19132982,23,26,38,1330,1417,0.02857142857142857,0.019548872180451128,0.017293233082706767,30,19,801,171
19145056,6,51,77,1292,1426,0.05959752321981424,0.039473684210526314,0.0046439628482972135,20,17,450,99
19146119,16,39,279,3513,3847,0.07941929974380871,0.011101622544833475,0.004554511813265016,27,20,1366,149
19208481,4,9,0,575,588,0.0,0.01565217391304348,0.006956521739130435,13,16,308,62
19222039,4,1,3,69,77,0.043478260869565216,0.014492753623188406,0.057971014492753624,2,4,24,5
19229301,42,118,17,1568,1745,0.010841836734693877,0.07525510204081633,0.026785714285714284,29,19,664,191
19277570,24,94,123,4006,4247,0.03070394408387419,0.023464802795806292,0.005991013479780329,28,24,1557,202
19282406,6,71,11,5945,6033,0.0018502943650126156,0.011942809083263246,0.001009251471825063,31,17,2221,215
19320995,3,1,2,206,212,0.009708737864077669,0.0048543689320388345,0.014563106796116505,15,17,68,23
19321866,1,0,0,49,50,0.0,0.0,0.02040816326530612,5,7,27,9
19335772,8,39,59,2211,2317,0.02668475802804161,0.017639077340569877,0.003618272274988693,30,20,859,105
19338057,27,37,9,565,638,0.01592920353982301,0.06548672566371681,0.047787610619469026,17,18,187,43
19338929,2,9,0,511,522,0.0,0.01761252446183953,0.003913894324853229,17,16,210,25
19340590,1,66,0,952,1019,0.0,0.06932773109243698,0.0010504201680672268,31,16,358,107
19353465,11,52,3,1593,1659,0.0018832391713747645,0.032642812303829254,0.006905210295040804,30,20,596,109
19368976,5,98,204,2057,2364,0.09917355371900827,0.047642197374817695,0.0024307243558580457,19,19,905,129
19373594,22,42,10,1085,1159,0.009216589861751152,0.03870967741935484,0.020276497695852536,21,19,396,102
19375389,12,25,0,1212,1249,0.0,0.020627062706270627,0.009900990099009901,27,17,526,117
19388858,25,57,6,3028,3116,0.0019815059445178335,0.018824306472919418,0.008256274768824307,31,23,1228,259
19399879,14,4,58,4190,4266,0.013842482100238664,0.0009546539379474941,0.003341288782816229,30,21,1964,232
19414367,15,49,1,873,938,0.001145475372279496,0.056128293241695305,0.01718213058419244,22,15,322,45
19442807,0,7,23,364,394,0.06318681318681318,0.019230769230769232,0.0,7,10,223,52
19447970,10,26,126,2110,2272,0.05971563981042654,0.012322274881516588,0.004739336492890996,22,12,754,86
19463984,8,38,21,2218,2285,0.009467989179440937,0.017132551848512173,0.0036068530207394047,28,17,847,121
19472274,0,3,0,205,208,0.0,0.014634146341463415,0.0,8,6,92,31
19478600,7,5,1,433,446,0.0023094688221709007,0.011547344110854504,0.016166281755196306,23,20,248,74
19524440,9,28,3,671,711,0.004470938897168405,0.041728763040238454,0.013412816691505217,22,13,217,62
19561223,16,11,3,524,554,0.0057251908396946565,0.02099236641221374,0.030534351145038167,25,18,192,68
19561580,0,0,0,9,9,0.0,0.0,0.0,2,2,5,3
19581999,20,44,1,1229,1294,0.0008136696501220504,0.03580146460537022,0.01627339300244101,27,17,422,100
19589004,13,83,3,1415,1514,0.0021201413427561835,0.058657243816254416,0.009187279151943463,27,19,503,97
19640858,10,30,0,1141,1181,0.0,0.026292725679228746,0.008764241893076249,24,16,456,98
19665682,7,51,2,1766,1826,0.0011325028312570782,0.028878822197055492,0.003963759909399773,29,22,669,111
19704074,5,26,0,317,348,0.0,0.08201892744479496,0.015772870662460567,18,14,124,65
19708378,27,62,182,6226,6497,0.029232251847092838,0.009958239640218438,0.004336652746546739,29,15,2302,265
19711693,7,28,2,1023,1060,0.0019550342130987292,0.02737047898338221,0.006842619745845552,19,12,435,64
19716129,9,94,9,2748,2860,0.0032751091703056767,0.03420669577874818,0.0032751091703056767,29,18,960,220
19723169,7,21,17,784,829,0.021683673469387755,0.026785714285714284,0.008928571428571428,19,17,285,97
19769406,22,35,3,1329,1389,0.002257336343115124,0.02633559066967645,0.01655379984951091,30,22,560,97
19803129,77,182,18,1250,1527,0.0144,0.1456,0.0616,20,14,453,121
19805334,37,65,90,3230,3422,0.02786377708978328,0.020123839009287926,0.011455108359133126,31,19,1410,194
19818801,0,0,0,2,2,0.0,0.0,0.0,1,1,1,1
19831033,12,61,32,1092,1197,0.029304029304029304,0.055860805860805864,0.01098901098901099,18,23,457,107
19853816,2,0,0,227,229,0.0,0.0,0.00881057268722467,17,16,113,34
19858379,7,14,10,1197,1228,0.00835421888053467,0.011695906432748537,0.005847953216374269,22,15,420,61
19865503,2,1,35,1342,1380,0.02608047690014903,0.0007451564828614009,0.0014903129657228018,29,20,518,121
19900342,6,16,3,967,992,0.0031023784901758012,0.016546018614270942,0.0062047569803516025,26,18,436,156
19902731,1,0,0,172,173,0.0,0.0,0.005813953488372093,10,12,88,52
19911284,53,52,349,5293,5747,0.06593614207443793,0.009824296240317401,0.010013225014169657,31,24,1662,317
19984096,9,21,0,394,424,0.0,0.0532994923857868,0.02284263959390863,16,10,153,82
19985990,7,20,1,762,790,0.0013123359580052493,0.026246719160104987,0.009186351706036745,23,17,317,99
20029510,7,0,0,388,395,0.0,0.0,0.01804123711340206,17,17,170,45
20030843,5,1,12,642,660,0.018691588785046728,0.001557632398753894,0.00778816199376947,20,14,279,92
20047712,0,2,1,396,399,0.0025252525252525255,0.005050505050505051,0.0,4,11,176,48
20078969,4,4,20,412,440,0.04854368932038835,0.009708737864077669,0.009708737864077669,20,15,235,72
20080716,2,19,8,1417,1446,0.0056457304163726185,0.013408609738884969,0.0014114326040931546,25,19,499,125
20093296,3,2,2,343,350,0.0058309037900874635,0.0058309037900874635,0.008746355685131196,19,17,128,46
20097010,6,9,27,403,445,0.06699751861042183,0.022332506203473945,0.01488833746898263,23,22,163,56
20116814,11,4,109,1542,1666,0.07068741893644617,0.0025940337224383916,0.007133592736705577,21,18,700,93
20123340,11,7,2,122,142,0.01639344262295082,0.05737704918032787,0.09016393442622951,6,6,42,16
20148247,0,7,78,918,1003,0.08496732026143791,0.007625272331154684,0.0,19,11,365,111
20174399,15,80,22,1134,1251,0.019400352733686066,0.07054673721340388,0.013227513227513227,30,24,380,123
20180785,19,35,0,385,439,0.0,0.09090909090909091,0.04935064935064935,22,16,134,44
20201571,14,17,4,622,657,0.006430868167202572,0.027331189710610933,0.022508038585209004,25,16,242,89
20243905,11,157,44,2525,2737,0.017425742574257427,0.06217821782178218,0.004356435643564357,26,19,850,155
20257132,1,2,0,168,171,0.0,0.011904761904761904,0.005952380952380952,14,13,87,41
20264430,25,15,52,5580,5672,0.00931899641577061,0.002688172043010753,0.004480286738351254,29,20,1836,211
20288940,0,2,22,261,285,0.0842911877394636,0.007662835249042145,0.0,13,11,108,27
20293501,2,34,28,836,900,0.03349282296650718,0.04066985645933014,0.0023923444976076554,9,12,346,94
20302058,1,4,0,219,224,0.0,0.0182648401826484,0.0045662100456621,11,14,95,43
20307844,3,12,0,500,515,0.0,0.024,0.006,15,13,188,47
20315845,0,0,0,186,186,0.0,0.0,0.0,14,14,115,25
20320170,1,8,36,487,532,0.07392197125256673,0.01642710472279261,0.002053388090349076,17,13,180,77
20329246,9,8,0,395,412,0.0,0.020253164556962026,0.02278481012658228,12,13,177,38
20347929,9,2,61,1388,1460,0.04394812680115274,0.001440922190201729,0.006484149855907781,21,18,636,56
20356708,7,8,0,232,247,0.0,0.034482758620689655,0.03017241379310345,13,11,92,22
20376137,7,29,0,814,850,0.0,0.03562653562653563,0.0085995085995086,24,18,303,118
20379505,137,61,111,1985,2294,0.05591939546599496,0.030730478589420653,0.0690176322418136,30,18,765,188
20382727,0,5,1,33,39,0.030303030303030304,0.15151515151515152,0.0,9,7,24,13
20390004,6,3,0,63,72,0.0,0.047619047619047616,0.09523809523809523,6,6,41,7
20463565,4,10,6,884,904,0.006787330316742082,0.011312217194570135,0.004524886877828055,23,19,426,145
20472131,16,11,70,2554,2651,0.0274079874706343,0.004306969459671104,0.006264682850430697,30,21,1087,109
20487789,12,8,4,743,767,0.005383580080753701,0.010767160161507403,0.016150740242261104,22,17,399,93
20497713,11,5,73,1491,1580,0.04896042924211938,0.00335345405767941,0.007377598926894702,31,18,825,155
20509405,9,92,24,1305,1430,0.01839080459770115,0.07049808429118774,0.006896551724137931,20,17,521,95
20516700,4,13,51,834,902,0.06115107913669065,0.015587529976019185,0.004796163069544364,20,16,330,88
20517525,16,47,0,1696,1759,0.0,0.027712264150943397,0.009433962264150943,30,20,684,113
20536795,0,17,1,251,269,0.00398406374501992,0.06772908366533864,0.0,9,6,100,46
20543670,9,41,111,2364,2525,0.046954314720812185,0.01734348561759729,0.0038071065989847717,27,15,1108,257
20553214,6,2,0,1192,1200,0.0,0.0016778523489932886,0.0050335570469798654,17,17,395,82
20560924,7,48,2,2303,2360,0.0008684324793747286,0.020842379504993486,0.00303951367781155,18,19,933,135
20564639,28,15,2,1221,1266,0.001638001638001638,0.012285012285012284,0.02293202293202293,26,19,460,140
20596476,0,0,62,328,390,0.18902439024390244,0.0,0.0,8,13,175,44
20626105,0,0,0,125,125,0.0,0.0,0.0,5,10,50,19
20626308,3,12,0,526,541,0.0,0.022813688212927757,0.005703422053231939,22,17,197,54
20632602,10,6,41,999,1056,0.04104104104104104,0.006006006006006006,0.01001001001001001,24,17,463,55
20643274,5,8,130,1201,1344,0.10824313072439634,0.006661115736885929,0.004163197335553705,10,18,396,107
20653615,23,76,8,1321,1428,0.006056018168054504,0.05753217259651779,0.0174110522331567,28,20,650,135
20656785,0,16,0,871,887,0.0,0.018369690011481057,0.0,24,15,296,66
20663978,16,25,17,1507,1565,0.0112806901128069,0.0165892501658925,0.010617120106171201,26,22,603,156
20668159,6,0,8,996,1010,0.008032128514056224,0.0,0.006024096385542169,26,16,415,76
20683555,6,4,1,441,452,0.0022675736961451248,0.009070294784580499,0.013605442176870748,23,17,191,101
20686051,9,87,1,1370,1467,0.00072992700729927,0.06350364963503649,0.006569343065693431,27,14,489,124
20692433,6,4,0,401,411,0.0,0.00997506234413965,0.014962593516209476,10,8,167,48
20694838,10,93,18,1292,1413,0.01393188854489164,0.07198142414860681,0.007739938080495356,22,17,658,115
20719129,0,0,0,14,14,0.0,0.0,0.0,2,3,7,7
20733935,7,25,56,2187,2275,0.025605852766346592,0.011431184270690443,0.003200731595793324,28,21,889,242
20747863,2,2,0,60,64,0.0,0.03333333333333333,0.03333333333333333,10,10,33,19
20754693,16,89,1,1546,1652,0.000646830530401035,0.057567917205692105,0.01034928848641656,21,16,552,63
20773583,9,4,38,1381,1432,0.027516292541636494,0.002896451846488052,0.0065170166545981175,27,17,476,69
